,keyword,pos,weight
38891,不实,a,2.0046286254947844e-05
38899,高亢,a,2.0026078032012453e-05
38903,凛冽,a,2.001490767156659e-05
38913,民愤,a,2.001490767156659e-05
38972,心惊,a,1.9986216944820325e-05
39009,暴戾,a,1.9917130724586926e-05
39014,愕然,a,1.9908624114417766e-05
39019,伤寒,a,1.988965134490235e-05
39045,很久,a,1.9859993222419448e-05
39089,纯美,a,1.9839407242719362e-05
39097,重登,a,1.9839407242719362e-05
39137,万般,a,1.9779064096573936e-05
39139,恒久,a,1.9779064096573936e-05
39148,紧要,a,1.9743554738793347e-05
39162,龌龊,a,1.9735126708768613e-05
39251,凶恶,a,1.9656994750167867e-05
39322,心静,a,1.957150960245443e-05
39342,惊魂,a,1.956863199779027e-05
39374,悲怆,a,1.9490416309022437e-05
39459,媚外,a,1.9467560685238823e-05
39471,粗粗,a,1.9452451398257893e-05
39513,躁动不安,a,1.9451607260836912e-05
39552,阔绰,a,1.9378664095311792e-05
39561,相异,a,1.9378664095311792e-05
39607,芜杂,a,1.9339446110733e-05
39618,洒满,a,1.9339446110733e-05
39673,牢靠,a,1.9238952425974918e-05
39686,大显,a,1.923408690542008e-05
39810,精当,a,1.913475160441347e-05
39812,伶人,a,1.913475160441347e-05
39855,气盛,a,1.9040788470285587e-05
39917,更酷,a,1.9030094694902817e-05
40061,干好,a,1.8951646128850553e-05
40062,苦劳,a,1.8951646128850553e-05
40074,不低,a,1.892796003563553e-05
40158,酸楚,a,1.8789240063743806e-05
40168,自足,a,1.878600707818419e-05
40240,不耻,a,1.8690769710603613e-05
40475,柔顺,a,1.8495684679872204e-05
40531,先富,a,1.84135210112331e-05
40562,健体,a,1.84135210112331e-05
40621,心细,a,1.8366892832162173e-05
40647,粘稠,a,1.8336961190068973e-05
40652,很差,a,1.8315824427755827e-05
40724,正愁,a,1.8246990490544657e-05
40776,险要,a,1.818543501883769e-05
40781,最盛,a,1.817911057600128e-05
40783,最火,a,1.817911057600128e-05
40790,婉容,a,1.817911057600128e-05
40821,不腐,a,1.817911057600128e-05
40825,真效,a,1.817911057600128e-05
40848,奇高,a,1.817911057600128e-05
40956,不淡,a,1.817911057600128e-05
40970,孤涂,a,1.817911057600128e-05
40972,重华,a,1.817911057600128e-05
41015,亲美,a,1.817911057600128e-05
41035,雄盛,a,1.817911057600128e-05
41123,恶俗,a,1.817911057600128e-05
41126,自勉,a,1.817911057600128e-05
41130,混熟,a,1.817911057600128e-05
41272,特功,a,1.817911057600128e-05
41306,丰达,a,1.817911057600128e-05
41309,连和,a,1.817911057600128e-05
41487,热辣,a,1.817911057600128e-05
41555,纯白,a,1.8134829340614534e-05
41578,细琐,a,1.8118434893796175e-05
41600,讨巧,a,1.8118434893796175e-05
41646,隆裕,a,1.8118434893796175e-05
41707,鲜少,a,1.8118434893796175e-05
41828,妥帖,a,1.8029470135301613e-05
41956,爱恨,a,1.7976055020897095e-05
41985,哀愁,a,1.7930134834121213e-05
42169,很苦,a,1.7747029358732084e-05
42176,奇效,a,1.7747029358732084e-05
42179,性急,a,1.7706629718232972e-05
42223,落难,a,1.7662237193856283e-05
42381,俏丽,a,1.7504137828079208e-05
42383,愁苦,a,1.7504137828079208e-05
42441,晴好,a,1.7491795867416887e-05
42488,耐久,a,1.743017370230864e-05
42489,均等,a,1.743017370230864e-05
42492,英烈,a,1.743017370230864e-05
42506,明净,a,1.739433955359135e-05
42510,绮丽,a,1.739433955359135e-05
42599,成大,a,1.735922937676274e-05
42610,不限,a,1.732481449690883e-05
42731,可怖,a,1.7225479195832705e-05
42916,不巧,a,1.7162276061939434e-05
43034,罕有,a,1.7071582721191083e-05
43128,不贵,a,1.695758155551563e-05
43141,低洼,a,1.6950147257478433e-05
43144,憋着,a,1.6930212570357033e-05
43185,憋足,a,1.6922015346891375e-05
43225,狡诈,a,1.6903267927662743e-05
43249,有假,a,1.6850600423186033e-05
43251,抠门,a,1.682982604224257e-05
43327,素雅,a,1.6742907653861786e-05
43393,偏大,a,1.6701546723327826e-05
43394,羞耻,a,1.6701546723327826e-05
43527,不振,a,1.6686463762952475e-05
43546,重彩,a,1.6660689911499887e-05
43568,熟稔,a,1.6660689911499887e-05
43664,发软,a,1.654241258843983e-05
43670,伶俐,a,1.654241258843983e-05
43727,不重,a,1.6478433781856423e-05
43736,气恼,a,1.645762042361616e-05
43751,淫乐,a,1.6437756193411164e-05
43780,僻静,a,1.6416726898277335e-05
43782,严守,a,1.6416726898277335e-05
43792,太穷,a,1.6370160273422966e-05
43818,微贱,a,1.6370160273422966e-05
43823,有感,a,1.6370160273422966e-05
43848,不孝,a,1.6318514630939607e-05
43940,晦明,a,1.631150973848813e-05
43964,偏窄,a,1.631150973848813e-05
44038,穷苦,a,1.626214553904821e-05
44041,严整,a,1.626214553904821e-05
44046,浑厚,a,1.624375494795766e-05
44053,乐见,a,1.624336537859709e-05
44059,狂乱,a,1.624336537859709e-05
44085,蹩脚,a,1.624336537859709e-05
44088,高矮,a,1.624336537859709e-05
44164,悲叹,a,1.612633397034413e-05
44175,寒微,a,1.612633397034413e-05
44182,嘴硬,a,1.612633397034413e-05
44247,疲弱,a,1.6039085573982067e-05
44369,凄婉,a,1.6017669338607265e-05
44390,潦倒,a,1.6017669338607265e-05
44394,唯美,a,1.6017669338607265e-05
44418,平易,a,1.5966116679226576e-05
44432,异彩,a,1.5966116679226576e-05
44465,娇媚,a,1.591625457908083e-05
44514,般配,a,1.586797567303772e-05
44529,幽怨,a,1.586797567303772e-05
44530,疲累,a,1.586797567303772e-05
44553,急急,a,1.5833748108551506e-05
44617,憋住,a,1.578301800962837e-05
44702,简爱,a,1.578301800962837e-05
44705,高健,a,1.578301800962837e-05
44722,剽悍,a,1.577578636838891e-05
44790,贫贱,a,1.5688867979856063e-05
44810,繁茂,a,1.5685333891956394e-05
44829,灵便,a,1.5647203515739137e-05
44849,不似,a,1.5607504708977595e-05
45038,极似,a,1.558209477942967e-05
45039,虚和,a,1.558209477942967e-05
45134,踏足,a,1.558209477942967e-05
45239,独贵,a,1.558209477942967e-05
45305,正同,a,1.558209477942967e-05
45338,冗余,a,1.558209477942967e-05
45394,香脆,a,1.558209477942967e-05
45432,适体,a,1.558209477942967e-05
45435,贫济富,a,1.558209477942967e-05
45444,精听,a,1.558209477942967e-05
45609,很软,a,1.558209477942967e-05
45611,连大,a,1.558209477942967e-05
45646,善狂,a,1.558209477942967e-05
45703,纤瘦,a,1.558209477942967e-05
45708,诚通,a,1.558209477942967e-05
45710,有同,a,1.558209477942967e-05
45872,了大,a,1.558209477942967e-05
45941,完好性,a,1.558209477942967e-05
45960,不倦,a,1.556715041121846e-05
45964,正大,a,1.556715041121846e-05
45983,阔大,a,1.5528650688890574e-05
46003,湍急,a,1.5496929953105084e-05
46012,忧思,a,1.549110167467872e-05
46047,俊秀,a,1.5454457544624247e-05
46091,蠢笨,a,1.5408047160768938e-05
46145,舒爽,a,1.5408047160768938e-05
46160,曲张,a,1.5408047160768938e-05
46169,憋屈,a,1.5408047160768938e-05
46186,高妙,a,1.5408047160768938e-05
46188,奇趣,a,1.5408047160768938e-05
46209,异动,a,1.5388930548255797e-05
46222,丰美,a,1.5383716519557504e-05
46239,深怕,a,1.534954299570892e-05
46346,宽体,a,1.5254526280898953e-05
46358,抱憾,a,1.5254526280898953e-05
46412,气急,a,1.5251401989520061e-05
46429,奸诈,a,1.522004710939243e-05
46448,缓急,a,1.5189325704667397e-05
46476,低热,a,1.5159212684795228e-05
46538,耐看,a,1.5117197174357104e-05
46559,丰裕,a,1.5117197174357104e-05
46561,很凉,a,1.5117197174357104e-05
46563,红遍,a,1.5117197174357104e-05
46635,倦勤,a,1.5098695744830145e-05
46759,平松,a,1.5098695744830145e-05
46862,少奇,a,1.5098695744830145e-05
46902,淫乱,a,1.5044391535319125e-05
47000,媚笑,a,1.4992967886357331e-05
47033,魁梧,a,1.496362966464716e-05
47127,大眼瞪,a,1.4879555432039522e-05
47132,很杂,a,1.4879555432039522e-05
47157,脆嫩,a,1.4879555432039522e-05
47206,粗重,a,1.47903594367049e-05
47245,浩然,a,1.4775226087493004e-05
47294,复利,a,1.4767142835963819e-05
47330,琐细,a,1.4678632201840822e-05
47335,悦目,a,1.4678632201840822e-05
47367,娇柔,a,1.4678632201840822e-05
47433,迷糊,a,1.4613853382911848e-05
47511,娴静,a,1.4588705445627684e-05
47534,惊惶,a,1.4513110737349593e-05
47546,轻灵,a,1.4504584583049748e-05
47588,奇秀,a,1.4504584583049748e-05
47598,凄厉,a,1.4493739038299069e-05
48029,衰微,a,1.4295503321779232e-05
48160,愤愤,a,1.4213285579462953e-05
48197,炙热,a,1.4150140473111403e-05
48242,娇气,a,1.4089505308638142e-05
48245,稀松,a,1.4089505308638142e-05
48278,伤悲,a,1.4089505308638142e-05
48312,虚热,a,1.4031565948648255e-05
48323,凑足,a,1.4031565948648255e-05
48325,凑齐,a,1.4031565948648255e-05
48337,忧惧,a,1.4031565948648255e-05
48345,甜甜,a,1.4031565948648255e-05
48370,优裕,a,1.3976092854320329e-05
48399,有愧,a,1.3976092854320329e-05
48435,苍梧,a,1.3922884610226074e-05
48473,高危,a,1.3909589990702266e-05
48777,极盛,a,1.3808175231175831e-05
48807,勇武,a,1.377516962412163e-05
48867,含羞,a,1.3729430861663371e-05
48882,不乱,a,1.3690235696342883e-05
48913,谙熟,a,1.3685242867908492e-05
48960,偶见,a,1.3642503924926428e-05
49153,明艳,a,1.3592924782073442e-05
49277,哀痛,a,1.3484319637709796e-05
49297,惊心,a,1.344760112559091e-05
49334,均达,a,1.3411888727776404e-05
49345,明丽,a,1.3411888727776404e-05
49356,被单,a,1.3411888727776404e-05
49532,安好,a,1.3343271781044394e-05
49538,浓淡,a,1.3343271781044394e-05
49543,很美,a,1.3343271781044394e-05
49575,松紧,a,1.3310272019049063e-05
49582,醇厚,a,1.3310272019049063e-05
49623,温湿,a,1.3246677895392213e-05
49643,酣畅,a,1.3216007751401121e-05
49678,清雅,a,1.318604273104929e-05
49814,很爽,a,1.3152515008023642e-05
49856,高瘦,a,1.3152515008023642e-05
49871,单挑,a,1.3152515008023642e-05
49960,荒淫,a,1.3045754665193512e-05
50080,吃熟,a,1.2985078982858059e-05
50152,惊彩,a,1.2985078982858059e-05
50191,私秘,a,1.2985078982858059e-05
50228,极严,a,1.2985078982858059e-05
50240,憋醒,a,1.2985078982858059e-05
50252,私单,a,1.2985078982858059e-05
50297,不练,a,1.2985078982858059e-05
50320,不沉,a,1.2985078982858059e-05
50374,狂傲,a,1.2985078982858059e-05
50512,难靠,a,1.2985078982858059e-05
50545,较短,a,1.2985078982858059e-05
50577,较脏,a,1.2985078982858059e-05
50622,自乱,a,1.2985078982858059e-05
50631,难搞,a,1.2985078982858059e-05
50678,客满,a,1.2985078982858059e-05
50700,较足,a,1.2985078982858059e-05
50793,蛮好,a,1.2985078982858059e-05
50797,明新,a,1.2985078982858059e-05
50863,一昧,a,1.2985078982858059e-05
50959,连级,a,1.2985078982858059e-05
50976,暗沉,a,1.2985078982858059e-05
51076,急噪,a,1.2985078982858059e-05
51179,稳守,a,1.2985078982858059e-05
51304,伤重,a,1.2985078982858059e-05
51466,不亮,a,1.2985078982858059e-05
51519,深诚,a,1.2985078982858059e-05
51522,干稀,a,1.2985078982858059e-05
51552,很细,a,1.2968300932171928e-05
51554,微细,a,1.2968300932171928e-05
51597,怪诞,a,1.289519274455925e-05
51772,容错,a,1.2840039300640783e-05
51786,繁体,a,1.2840039300640783e-05
51804,卑劣,a,1.2803687040893313e-05
51824,憋死,a,1.2781780290254473e-05
51839,柔然,a,1.2760235651301e-05
51860,厚薄,a,1.273904134724634e-05
51869,茂名,a,1.2718186166636724e-05
51871,揪心,a,1.2718186166636724e-05
51943,莹莹,a,1.2712105234082461e-05
51944,愧色,a,1.2712105234082461e-05
51963,怕不怕,a,1.2712105234082461e-05
52127,平级,a,1.2597664311964253e-05
52195,自建,a,1.2544138547949923e-05
52208,细碎,a,1.250842615014845e-05
52308,痛痒,a,1.2494139905297775e-05
52361,软软,a,1.242320488997063e-05
52362,蛮横,a,1.242320488997063e-05
52457,彪悍,a,1.2399629526699601e-05
52671,生僻,a,1.2232193501534017e-05
52682,怡然,a,1.2232193501534017e-05
52715,酸甜,a,1.2232193501534017e-05
52720,腿疼,a,1.2232193501534017e-05
52733,善后,a,1.2224640793379316e-05
52756,配齐,a,1.215725453802307e-05
52757,够戗,a,1.215725453802307e-05
52802,独秀,a,1.215725453802307e-05
52832,鄙俗,a,1.215725453802307e-05
52833,淳厚,a,1.215725453802307e-05
52988,遒健,a,1.2078956595864116e-05
53143,薄利,a,1.2078956595864116e-05
53274,富兴,a,1.2078956595864116e-05
53394,惶惑,a,1.2064838354504875e-05
53552,昏聩,a,1.1959219752758418e-05
53562,矍铄,a,1.1959219752758418e-05
53577,柔滑,a,1.1959219752758418e-05
53603,干湿,a,1.1911317474700058e-05
53609,惊悚,a,1.1900492793928492e-05
53611,发硬,a,1.1900492793928492e-05
53680,扎紧,a,1.1900492793928492e-05
53683,怯弱,a,1.1900492793928492e-05
53703,不逊,a,1.1844778830531595e-05
53756,更妙,a,1.1844778830531595e-05
53797,危殆,a,1.1791783727592834e-05
53817,酥脆,a,1.1791783727592834e-05
53838,清苦,a,1.1791783727592834e-05
53912,合宜,a,1.1741254423865119e-05
53990,神似,a,1.1692971623873546e-05
54038,婀娜,a,1.1646744045266942e-05
54061,怕热,a,1.1646744045266942e-05
54109,重名,a,1.1602403841855063e-05
54132,澄澈,a,1.1602403841855063e-05
54184,对劲,a,1.1559802924920127e-05
54200,快慰,a,1.1559802924920127e-05
54237,自娱,a,1.1518809978817237e-05
54246,丰饶,a,1.1518809978817237e-05
54302,诡辩,a,1.1479308020101358e-05
54407,广外,a,1.1476648210717988e-05
54500,低靡,a,1.1476648210717988e-05
54663,最浅,a,1.1441192384719476e-05
54666,迅捷,a,1.1441192384719476e-05
54698,很贵,a,1.1441192384719476e-05
54737,痛觉,a,1.140436905659041e-05
54757,豪富,a,1.1368753270772022e-05
54778,懒懒,a,1.1368753270772022e-05
54810,廉耻,a,1.1334268337884084e-05
54827,滑腻,a,1.1334268337884084e-05
54851,清心,a,1.1300844649923932e-05
54877,空寂,a,1.1268418834563509e-05
54898,平白,a,1.1268418834563509e-05
54899,圆寂,a,1.1268418834563509e-05
54905,忧愤,a,1.1268418834563509e-05
54998,低贱,a,1.1176573939813669e-05
55034,挺好,a,1.114760731249583e-05
55046,神怪,a,1.114760731249583e-05
55091,丰利,a,1.1124320391565042e-05
55140,气慨,a,1.1124320391565042e-05
55141,最酷,a,1.1124320391565042e-05
55154,从俗,a,1.1124320391565042e-05
55206,宽严,a,1.1124320391565042e-05
55237,神乎,a,1.1124320391565042e-05
55278,凉糕,a,1.1124320391565042e-05
55350,强效,a,1.1124320391565042e-05
55371,较长,a,1.1120764660618504e-05
55420,清瘦,a,1.1091893349207553e-05
55546,真爱,a,1.096395928264923e-05
55634,狂暴,a,1.08938585639429e-05
55649,不爱,a,1.0880590867298493e-05
55813,和畅,a,1.0874339825658754e-05
55964,晦涩,a,1.0849518360476712e-05
55989,俊美,a,1.082800906056802e-05
56015,腥臭,a,1.0806917443476606e-05
56066,聪敏,a,1.0745993953799376e-05
56106,凋敝,a,1.0688306903319398e-05
56133,太矮,a,1.0680439834630635e-05
56421,冒昧,a,1.059848847219727e-05
56435,很轻,a,1.0581382856473146e-05
56437,有福,a,1.0581382856473146e-05
56442,苍劲,a,1.0564542454789215e-05
56491,简体,a,1.0522012006418914e-05
56533,素朴,a,1.0522012006418914e-05
56604,呆傻,a,1.0522012006418914e-05
56630,虚胖,a,1.0522012006418914e-05
56677,俊雅,a,1.0522012006418914e-05
56732,乐感,a,1.0522012006418914e-05
56759,清真,a,1.0499676368586599e-05
56788,俊俏,a,1.0438466702079891e-05
56806,激越,a,1.0409108586524668e-05
56818,真功,a,1.0388063186286447e-05
56831,最熟,a,1.0388063186286447e-05
56835,最烈,a,1.0388063186286447e-05
56912,不酷,a,1.0388063186286447e-05
56938,最宜,a,1.0388063186286447e-05
57086,平大,a,1.0388063186286447e-05
57137,轻进,a,1.0388063186286447e-05
57148,最感,a,1.0388063186286447e-05
57242,不燥,a,1.0388063186286447e-05
57278,持稳,a,1.0388063186286447e-05
57339,尖尖,a,1.0388063186286447e-05
57361,不烂,a,1.0388063186286447e-05
57388,不硬,a,1.0388063186286447e-05
57405,偏弱,a,1.0388063186286447e-05
57418,可感,a,1.0388063186286447e-05
57432,太躁,a,1.0388063186286447e-05
57440,顽旧,a,1.0388063186286447e-05
57454,不厚,a,1.0388063186286447e-05
57462,普适,a,1.0388063186286447e-05
57464,不异,a,1.0388063186286447e-05
57469,小淼,a,1.0388063186286447e-05
57494,稠厚,a,1.0388063186286447e-05
57575,广受,a,1.0388063186286447e-05
57628,自洁,a,1.0388063186286447e-05
57640,较胖,a,1.0388063186286447e-05
57669,较软,a,1.0388063186286447e-05
57721,较亮,a,1.0388063186286447e-05
57722,较久,a,1.0388063186286447e-05
57744,惨酷,a,1.0388063186286447e-05
57775,落爆,a,1.0388063186286447e-05
57781,不辣,a,1.0388063186286447e-05
57803,宽达,a,1.0388063186286447e-05
57804,短痛,a,1.0388063186286447e-05
57852,较细,a,1.0388063186286447e-05
57895,很滑,a,1.0388063186286447e-05
57991,热钱,a,1.0388063186286447e-05
58148,极薄,a,1.0388063186286447e-05
58165,失贞,a,1.0388063186286447e-05
58174,耀皮,a,1.0388063186286447e-05
58261,肥良,a,1.0388063186286447e-05
58285,秀外,a,1.0388063186286447e-05
58403,基默,a,1.0388063186286447e-05
58421,一松,a,1.0388063186286447e-05
58447,轻滑,a,1.0388063186286447e-05
58473,很火,a,1.0388063186286447e-05
58547,特和,a,1.0388063186286447e-05
58575,反楚,a,1.0388063186286447e-05
58638,连服,a,1.0388063186286447e-05
58639,连本,a,1.0388063186286447e-05
58650,连折,a,1.0388063186286447e-05
58685,具大,a,1.0388063186286447e-05
58692,靡惶,a,1.0388063186286447e-05
58693,有似,a,1.0388063186286447e-05
58715,松劲,a,1.0388063186286447e-05
58722,巨痛,a,1.0388063186286447e-05
58874,必进,a,1.0388063186286447e-05
58973,浪高,a,1.0388063186286447e-05
59114,疯玩,a,1.0388063186286447e-05
59200,费要,a,1.0388063186286447e-05
59203,翔集,a,1.0388063186286447e-05
59244,丰歉,a,1.0388063186286447e-05
59306,干硬,a,1.0388063186286447e-05
59346,伤好,a,1.0388063186286447e-05
59358,被爱,a,1.0388063186286447e-05
59473,有见,a,1.0388063186286447e-05
59481,单大,a,1.0388063186286447e-05
59575,很薄,a,1.0366507669535423e-05
59602,细软,a,1.0312187143348719e-05
59606,无功,a,1.0312187143348719e-05
59608,干热,a,1.0312187143348719e-05
59630,较难,a,1.0273158364443458e-05
59667,太胖,a,1.0272031440512626e-05
59738,虚惊,a,1.0272031440512626e-05
59754,微张,a,1.0272031440512626e-05
59848,清冷,a,1.0223210063278916e-05
59923,广结,a,1.0169684187265969e-05
59959,曲沃,a,1.0169684187265969e-05
60069,较浅,a,1.0152346842473538e-05
60274,合眼,a,1.0054031962087395e-05
60397,肥腻,a,9.99531192423822e-06
60405,冷僻,a,9.99531192423822e-06
60437,雅俗,a,9.99531192423822e-06
60454,缱绻,a,9.99531192423822e-06
60466,过盛,a,9.99531192423822e-06
60489,多大,a,9.95956508479731e-06
60559,正平,a,9.919703621359681e-06
60575,生熟,a,9.919703621359681e-06
60588,俊朗,a,9.919703621359681e-06
60589,浩淼,a,9.919703621359681e-06
60633,烦死,a,9.919703621359681e-06
60650,透湿,a,9.919703621359681e-06
60752,驳杂,a,9.850150724995336e-06
60758,狠辣,a,9.850150724995336e-06
60816,高峻,a,9.795073687156371e-06
60820,粗陋,a,9.785754801227214e-06
60839,安适,a,9.785754801227214e-06
60897,清寒,a,9.785754801227214e-06
60908,委琐,a,9.785754801227214e-06
60986,贤达,a,9.725803630418456e-06
61095,方显,a,9.6697230553665e-06
61186,稳稳当当,a,9.6697230553665e-06
61210,最忙,a,9.61704345271004e-06
61227,素净,a,9.61704345271004e-06
61230,太薄,a,9.61704345271004e-06
61305,宏兴,a,9.61704345271004e-06
61311,逼急,a,9.61704345271004e-06
61316,易观,a,9.61704345271004e-06
61359,豪壮,a,9.567375802206735e-06
61402,简捷,a,9.567375802206735e-06
61487,灵异,a,9.520394235142794e-06
61569,卓然,a,9.520394235142794e-06
61604,气促,a,9.475823064425276e-06
61626,虚劳,a,9.475823064425276e-06
61640,连动,a,9.475823064425276e-06
61687,娇羞,a,9.433426982074268e-06
61705,哀婉,a,9.433426982074268e-06
61723,很淡,a,9.433426982074268e-06
61725,清朗,a,9.433426982074268e-06
61763,重见,a,9.393003539092094e-06
61777,迷漫,a,9.393003539092094e-06
61893,深恐,a,9.354377299098837e-06
61902,骄纵,a,9.354377299098837e-06
61932,不慢,a,9.354377299098837e-06
62042,愚钝,a,9.28192307348405e-06
62046,绝热,a,9.28192307348405e-06
62054,忠烈,a,9.28192307348405e-06
62066,诡诈,a,9.28192307348405e-06
62099,瘦高,a,9.247842339936102e-06
62133,痛切,a,9.247842339936102e-06
62162,尖厉,a,9.21504798305379e-06
62199,气闷,a,9.183446416081086e-06
62205,发愤,a,9.183446416081086e-06
62211,轻佻,a,9.183446416081086e-06
62303,肥缺,a,9.15295390777558e-06
62312,高松,a,9.15295390777558e-06
62346,凶暴,a,9.123495245272328e-06
62383,杂碎,a,9.123495245272328e-06
62400,雄奇,a,9.095002616617618e-06
62447,苍松,a,9.067414670307267e-06
62675,幼弱,a,9.059217446898087e-06
62708,孤残,a,9.059217446898087e-06
62840,庄繁,a,9.059217446898087e-06
62869,很满,a,9.059217446898087e-06
62899,很困,a,9.059217446898087e-06
62982,舒默,a,9.059217446898087e-06
63006,一涂,a,9.059217446898087e-06
63035,相适,a,9.059217446898087e-06
63048,羞恶,a,9.059217446898087e-06
63116,超酷,a,9.059217446898087e-06
63227,明主,a,9.040675719939146e-06
63252,敦厚,a,9.040675719939146e-06
63342,发紫,a,8.965067417060607e-06
63353,劳碌,a,8.965067417060607e-06
63395,虔敬,a,8.941259151850935e-06
63491,寒湿,a,8.873514679366042e-06
63509,丰茂,a,8.873514679366042e-06
63523,很厚,a,8.873514679366042e-06
63529,着凉,a,8.852058099816412e-06
63550,方始,a,8.852058099816412e-06
63555,癫狂,a,8.852058099816412e-06
63636,苦熬,a,8.79069515403286e-06
63641,柔韧,a,8.79069515403286e-06
63649,遒劲,a,8.771167426119384e-06
63657,冷冷,a,8.771167426119384e-06
63661,爱怜,a,8.771167426119384e-06
63732,华诞,a,8.71508685115432e-06
63742,惊觉,a,8.697169776795675e-06
63798,幽冥,a,8.662407248454416e-06
63818,不兴,a,8.645533954781285e-06
63860,怅惘,a,8.612739597916353e-06
63861,精熟,a,8.612739597916353e-06
63868,很难,a,8.609020732296666e-06
63891,近利,a,8.607486158038491e-06
64032,蛮高,a,8.607486158038491e-06
64143,酷酷,a,8.607486158038491e-06
64188,不涂,a,8.607486158038491e-06
64234,很僵,a,8.607486158038491e-06
64301,吃软,a,8.607486158038491e-06
64472,昂然,a,8.581138030969717e-06
64494,诡谲,a,8.55064552265552e-06
64498,眼熟,a,8.55064552265552e-06
64523,有错,a,8.535791360595542e-06
64542,寒热,a,8.521186860169648e-06
64602,义勇,a,8.465106285178517e-06
64624,错愕,a,8.438367334836468e-06
64639,细弱,a,8.425300211593017e-06
64641,最久,a,8.41242668250468e-06
64687,肃静,a,8.362759031966615e-06
64689,一扭,a,8.362759031966615e-06
64854,谨向,a,8.343240293673781e-06
65037,更稳,a,8.343240293673781e-06
65123,挺好玩,a,8.343240293673781e-06
65248,一软,a,8.293206135628339e-06
65260,奸细,a,8.271206294219914e-06
65367,尊老,a,8.155754869244065e-06
65467,痴狂,a,8.155754869244065e-06
65470,拙著,a,8.155754869244065e-06
65474,较松,a,8.155754869244065e-06
65660,精纯,a,8.155754869244065e-06
65711,脆皮,a,8.155754869244065e-06
65725,偏胖,a,8.155754869244065e-06
65740,不好惹,a,8.155754869244065e-06
65766,一挺,a,8.149760528919544e-06
65770,不显,a,8.140366412335923e-06
65806,肃然,a,8.08603951567483e-06
65842,不缺,a,8.018514501979137e-06
65847,贤良,a,8.010431212804982e-06
65866,粗莽,a,8.010329875972976e-06
65911,极热,a,8.010329875972976e-06
66059,清寂,a,8.010329875972976e-06
66254,较厚,a,7.963449645767107e-06
66263,很慢,a,7.948337137544152e-06
66349,不切,a,7.891509004814185e-06
66416,明达,a,7.891509004814185e-06
66477,特出,a,7.891509004814185e-06
66496,惶惧,a,7.891509004814185e-06
66554,良苦,a,7.891509004814185e-06
66591,卓异,a,7.891509004814185e-06
66625,惊骇,a,7.856035629977032e-06
66636,和缓,a,7.829500825608572e-06
66648,一沉,a,7.797432709757909e-06
66674,最猛,a,7.791047389714835e-06
66720,不痒,a,7.791047389714835e-06
66721,顽钝,a,7.791047389714835e-06
66787,最喜,a,7.791047389714835e-06
66792,太熟,a,7.791047389714835e-06
66845,极旺,a,7.791047389714835e-06
66879,浓稠,a,7.791047389714835e-06
66884,够快,a,7.791047389714835e-06
66896,不胖,a,7.791047389714835e-06
66906,太杂,a,7.791047389714835e-06
66961,着同,a,7.791047389714835e-06
67149,最本,a,7.791047389714835e-06
67175,必假,a,7.791047389714835e-06
67305,艳艳,a,7.791047389714835e-06
67362,先着,a,7.791047389714835e-06
67376,要慎,a,7.791047389714835e-06
67527,健高,a,7.791047389714835e-06
67586,重续,a,7.791047389714835e-06
67589,不细,a,7.791047389714835e-06
67632,不恼,a,7.791047389714835e-06
67687,好怕,a,7.791047389714835e-06
67702,琐定,a,7.791047389714835e-06
67749,不富,a,7.791047389714835e-06
67750,不寒,a,7.791047389714835e-06
67760,劲爆,a,7.791047389714835e-06
67762,宜慢,a,7.791047389714835e-06
67813,最足,a,7.791047389714835e-06
67839,够酷,a,7.791047389714835e-06
67995,伟聊,a,7.791047389714835e-06
68077,锐丽,a,7.791047389714835e-06
68196,不凉,a,7.791047389714835e-06
68219,哀切,a,7.791047389714835e-06
68238,不健,a,7.791047389714835e-06
68305,揪动,a,7.791047389714835e-06
68319,不蠢,a,7.791047389714835e-06
68397,较老,a,7.791047389714835e-06
68406,很活,a,7.791047389714835e-06
68457,和实,a,7.791047389714835e-06
68511,极重,a,7.791047389714835e-06
68565,正猛,a,7.791047389714835e-06
68595,兴诚,a,7.791047389714835e-06
68652,显胖,a,7.791047389714835e-06
68665,偏冷,a,7.791047389714835e-06
68905,苛礼,a,7.791047389714835e-06
69076,闷痛,a,7.791047389714835e-06
69127,深似,a,7.791047389714835e-06
69227,淡定,a,7.791047389714835e-06
69279,很易,a,7.791047389714835e-06
69295,柔柔,a,7.791047389714835e-06
69298,巨脸,a,7.791047389714835e-06
69331,很硬,a,7.791047389714835e-06
69347,特烈,a,7.791047389714835e-06
69363,饱足,a,7.791047389714835e-06
69472,偶奇,a,7.791047389714835e-06
69606,守稳,a,7.791047389714835e-06
69607,了同,a,7.791047389714835e-06
69746,连前,a,7.791047389714835e-06
69750,很色,a,7.791047389714835e-06
69759,便通,a,7.791047389714835e-06
69782,爽爽,a,7.791047389714835e-06
69856,很嫩,a,7.791047389714835e-06
69899,微苦,a,7.791047389714835e-06
69919,发涩,a,7.791047389714835e-06
70025,先敬,a,7.791047389714835e-06
70077,吃辣,a,7.791047389714835e-06
70105,枯涩,a,7.791047389714835e-06
70110,稳后,a,7.791047389714835e-06
70141,一急,a,7.791047389714835e-06
70142,有妙,a,7.791047389714835e-06
70143,精实,a,7.791047389714835e-06
70149,有彩,a,7.791047389714835e-06
70209,很稳,a,7.791047389714835e-06
70241,有爱,a,7.791047389714835e-06
