,keyword,pos,weight
104341,未决犯,v,2.869162052679497e-06
104368,痴恋,v,2.869162052679497e-06
104372,夸起,v,2.869162052679497e-06
104378,埋植,v,2.869162052679497e-06
104381,共叙,v,2.869162052679497e-06
104389,前仇,v,2.869162052679497e-06
104402,扣抵,v,2.869162052679497e-06
104405,锻练,v,2.869162052679497e-06
104411,耍横,v,2.869162052679497e-06
104416,克强,v,2.869162052679497e-06
104420,挤下去,v,2.869162052679497e-06
104422,播洒,v,2.869162052679497e-06
104444,轻拨,v,2.869162052679497e-06
104476,粘堵,v,2.869162052679497e-06
104483,敛钱,v,2.869162052679497e-06
104490,包修,v,2.869162052679497e-06
104492,包佃,v,2.869162052679497e-06
104497,咏赞,v,2.869162052679497e-06
104509,把把关,v,2.869162052679497e-06
104514,常谈,v,2.869162052679497e-06
104519,抖下,v,2.869162052679497e-06
104532,翻晒,v,2.869162052679497e-06
104534,强刺激,v,2.869162052679497e-06
104540,东固,v,2.869162052679497e-06
104554,幽咽,v,2.869162052679497e-06
104562,自侮,v,2.869162052679497e-06
104582,流遍,v,2.869162052679497e-06
104590,各享,v,2.869162052679497e-06
104597,误写,v,2.869162052679497e-06
104599,诫条,v,2.869162052679497e-06
104604,想约,v,2.869162052679497e-06
104629,狎昵,v,2.869162052679497e-06
104636,窜升,v,2.869162052679497e-06
104638,转置,v,2.869162052679497e-06
104640,砸过来,v,2.869162052679497e-06
104647,贴过来,v,2.869162052679497e-06
104649,谈得成,v,2.869162052679497e-06
104654,加菜,v,2.869162052679497e-06
104657,揣想,v,2.869162052679497e-06
104670,转款,v,2.869162052679497e-06
104682,再赢,v,2.869162052679497e-06
104688,祈盼,v,2.869162052679497e-06
104689,增列,v,2.869162052679497e-06
104698,熔合,v,2.869162052679497e-06
104705,先砍,v,2.869162052679497e-06
104707,硬抢,v,2.869162052679497e-06
104708,挤下来,v,2.869162052679497e-06
104712,改短,v,2.869162052679497e-06
104713,偷光,v,2.869162052679497e-06
104724,宣露,v,2.869162052679497e-06
104727,刻作,v,2.869162052679497e-06
104733,按扣,v,2.869162052679497e-06
104734,打上去,v,2.869162052679497e-06
104738,退庭,v,2.869162052679497e-06
104740,孝养,v,2.869162052679497e-06
104746,瞎闯,v,2.869162052679497e-06
104750,宠大,v,2.869162052679497e-06
104753,付现,v,2.869162052679497e-06
104783,通彻,v,2.869162052679497e-06
104794,包探,v,2.869162052679497e-06
104799,搓到,v,2.869162052679497e-06
104815,孵出来,v,2.869162052679497e-06
104834,带馅,v,2.869162052679497e-06
104842,应大,v,2.869162052679497e-06
104855,豪夺,v,2.869162052679497e-06
104866,困竭,v,2.869162052679497e-06
104885,恻然,v,2.869162052679497e-06
104891,劝驾,v,2.869162052679497e-06
104893,符召,v,2.869162052679497e-06
104894,拨交,v,2.869162052679497e-06
104896,化用,v,2.869162052679497e-06
104907,归回,v,2.869162052679497e-06
104908,撬不开,v,2.869162052679497e-06
104928,横握,v,2.869162052679497e-06
104929,挪走,v,2.869162052679497e-06
104934,硬取,v,2.869162052679497e-06
104941,不缩,v,2.869162052679497e-06
104944,百姓遭殃,v,2.869162052679497e-06
104947,震悼,v,2.869162052679497e-06
104949,继绝,v,2.869162052679497e-06
104965,恳望,v,2.869162052679497e-06
104966,迟睡,v,2.869162052679497e-06
104969,拨快,v,2.869162052679497e-06
104970,插足于,v,2.869162052679497e-06
104980,熔于,v,2.869162052679497e-06
104991,便签,v,2.869162052679497e-06
104992,读熟,v,2.869162052679497e-06
105000,滴露,v,2.869162052679497e-06
105006,照用,v,2.869162052679497e-06
105024,阅完,v,2.869162052679497e-06
105033,单买,v,2.869162052679497e-06
105044,轧碎,v,2.869162052679497e-06
105050,吁求,v,2.869162052679497e-06
105082,索讨,v,2.869162052679497e-06
105107,割来,v,2.869162052679497e-06
105117,谒拜,v,2.869162052679497e-06
105120,弄混,v,2.869162052679497e-06
105122,视唱,v,2.869162052679497e-06
105132,切起,v,2.869162052679497e-06
105142,请益,v,2.869162052679497e-06
105179,辟作,v,2.869162052679497e-06
105186,盛到,v,2.869162052679497e-06
105195,耸入,v,2.869162052679497e-06
105205,育草,v,2.869162052679497e-06
105207,专送,v,2.869162052679497e-06
105209,举直,v,2.869162052679497e-06
105210,表盖,v,2.869162052679497e-06
105214,叨光,v,2.869162052679497e-06
105231,光喝,v,2.869162052679497e-06
105248,忌酒,v,2.869162052679497e-06
105251,夜鸣,v,2.869162052679497e-06
105260,没试,v,2.869162052679497e-06
105270,批销,v,2.869162052679497e-06
105279,熟到,v,2.869162052679497e-06
105296,打嗝儿,v,2.869162052679497e-06
105303,挑下,v,2.869162052679497e-06
105313,口喊,v,2.869162052679497e-06
105317,更当,v,2.869162052679497e-06
105354,圈进,v,2.869162052679497e-06
105355,萦怀,v,2.869162052679497e-06
105373,停跳,v,2.869162052679497e-06
105374,调在,v,2.869162052679497e-06
105376,没上去,v,2.869162052679497e-06
105388,调干,v,2.869162052679497e-06
105394,漫骂,v,2.869162052679497e-06
105395,花消,v,2.869162052679497e-06
105403,秘密会晤,v,2.869162052679497e-06
105404,假唱,v,2.869162052679497e-06
105409,支助,v,2.869162052679497e-06
105414,无幸,v,2.869162052679497e-06
105418,沾衣,v,2.869162052679497e-06
105432,卖呆,v,2.869162052679497e-06
105435,凝为,v,2.869162052679497e-06
105446,磨洗,v,2.869162052679497e-06
105456,舌前,v,2.869162052679497e-06
105459,敢撤,v,2.869162052679497e-06
105462,泌出,v,2.869162052679497e-06
105471,漂零,v,2.869162052679497e-06
105472,乃见,v,2.869162052679497e-06
105474,精修,v,2.869162052679497e-06
105480,走账,v,2.869162052679497e-06
105484,搭边,v,2.869162052679497e-06
105493,敢喊,v,2.869162052679497e-06
105499,围打,v,2.869162052679497e-06
105506,盗采,v,2.869162052679497e-06
105519,支托,v,2.869162052679497e-06
105528,欺世,v,2.869162052679497e-06
105538,尊处,v,2.869162052679497e-06
105542,宣之于,v,2.869162052679497e-06
105546,未领,v,2.869162052679497e-06
105556,脑涨,v,2.869162052679497e-06
105566,擂主,v,2.869162052679497e-06
105575,捡漏,v,2.869162052679497e-06
105580,喘振,v,2.869162052679497e-06
105585,寻索,v,2.869162052679497e-06
105606,送秋波,v,2.869162052679497e-06
105607,交下,v,2.869162052679497e-06
105609,胡答,v,2.869162052679497e-06
105611,抽长,v,2.869162052679497e-06
105618,理屈,v,2.869162052679497e-06
105629,翻唱,v,2.869162052679497e-06
105640,请贴,v,2.869162052679497e-06
105647,涕零,v,2.869162052679497e-06
105653,再割,v,2.869162052679497e-06
105657,殉身,v,2.869162052679497e-06
105669,力夺,v,2.869162052679497e-06
105672,挖过,v,2.869162052679497e-06
105690,怫然不悦,v,2.869162052679497e-06
105697,加对,v,2.869162052679497e-06
105699,招唤,v,2.869162052679497e-06
105704,怒责,v,2.869162052679497e-06
105705,率意,v,2.869162052679497e-06
105711,殒灭,v,2.869162052679497e-06
105714,扒窃,v,2.869162052679497e-06
105715,睡满,v,2.869162052679497e-06
105726,骑过去,v,2.869162052679497e-06
105733,抽缩,v,2.869162052679497e-06
105737,遛鸟,v,2.869162052679497e-06
105739,净剩,v,2.869162052679497e-06
105746,例示,v,2.869162052679497e-06
105772,抽验,v,2.869162052679497e-06
105784,鼓满,v,2.869162052679497e-06
105797,哼声,v,2.869162052679497e-06
105800,洗到,v,2.869162052679497e-06
105803,逃漏税,v,2.869162052679497e-06
105806,复验,v,2.869162052679497e-06
105851,收掉,v,2.869162052679497e-06
105853,填起来,v,2.869162052679497e-06
105864,借穿,v,2.869162052679497e-06
105870,甩不开,v,2.869162052679497e-06
105871,立升,v,2.869162052679497e-06
105881,推头,v,2.869162052679497e-06
105890,携同,v,2.869162052679497e-06
105896,缩放,v,2.869162052679497e-06
105909,予及,v,2.869162052679497e-06
105912,并流,v,2.869162052679497e-06
105919,得得,v,2.869162052679497e-06
105921,绑成,v,2.869162052679497e-06
105924,展缓,v,2.869162052679497e-06
105926,相惜,v,2.869162052679497e-06
105931,走味,v,2.869162052679497e-06
105934,推估,v,2.869162052679497e-06
105936,哄得,v,2.869162052679497e-06
105944,洗罪,v,2.869162052679497e-06
105957,傅科摆,v,2.869162052679497e-06
105980,得想,v,2.869162052679497e-06
105984,拢络,v,2.869162052679497e-06
105985,蹲坐,v,2.869162052679497e-06
105992,访遍,v,2.869162052679497e-06
105999,签得,v,2.869162052679497e-06
106009,每封,v,2.869162052679497e-06
106012,翘曲,v,2.869162052679497e-06
106021,推拖,v,2.869162052679497e-06
106028,寄达,v,2.869162052679497e-06
106032,未妥,v,2.869162052679497e-06
106034,堆置,v,2.869162052679497e-06
106042,缓兵,v,2.7810800978912604e-06
106050,取字,v,2.7810800978912604e-06
106053,搬上去,v,2.7810800978912604e-06
106057,遮阴,v,2.7810800978912604e-06
106061,剁肉,v,2.7810800978912604e-06
106067,减阻,v,2.7810800978912604e-06
106070,斩除,v,2.7810800978912604e-06
106071,督饬,v,2.7810800978912604e-06
106095,洗出来,v,2.7810800978912604e-06
106096,挤迫,v,2.7810800978912604e-06
106098,销得,v,2.7810800978912604e-06
106112,安养,v,2.7810800978912604e-06
106118,披起,v,2.7810800978912604e-06
106123,坦露,v,2.7810800978912604e-06
106125,摸入,v,2.7810800978912604e-06
106126,批得,v,2.7810800978912604e-06
106129,放长,v,2.7810800978912604e-06
106140,并邀,v,2.7810800978912604e-06
106160,封开,v,2.7810800978912604e-06
106161,勾走,v,2.7810800978912604e-06
106165,蒸散,v,2.7810800978912604e-06
106170,该判,v,2.7810800978912604e-06
106196,自古迄今,v,2.7810800978912604e-06
106198,闭门不纳,v,2.7810800978912604e-06
106201,发乎,v,2.7810800978912604e-06
106206,戡定,v,2.7810800978912604e-06
106216,床笫之欢,v,2.7810800978912604e-06
106247,套上去,v,2.7810800978912604e-06
106250,歧见,v,2.7810800978912604e-06
106261,发指,v,2.7810800978912604e-06
106262,站出,v,2.7810800978912604e-06
106263,传上来,v,2.7810800978912604e-06
106265,向下倾斜,v,2.7810800978912604e-06
106266,刊名,v,2.7810800978912604e-06
106278,发长,v,2.7810800978912604e-06
106283,刻苦自励,v,2.7810800978912604e-06
106298,脱臭,v,2.7810800978912604e-06
106307,妄用,v,2.7810800978912604e-06
106313,小注,v,2.7810800978912604e-06
106314,发蔫,v,2.7810800978912604e-06
106323,空开,v,2.7810800978912604e-06
106333,赶摆,v,2.7810800978912604e-06
106336,撰书,v,2.7810800978912604e-06
106363,绕远,v,2.7810800978912604e-06
106370,骗出,v,2.7810800978912604e-06
106391,拒受,v,2.7810800978912604e-06
106411,沸煮,v,2.7810800978912604e-06
106429,拾去,v,2.7810800978912604e-06
106432,酣醉,v,2.7810800978912604e-06
106440,拭目,v,2.7810800978912604e-06
106449,排序功能,v,2.7810800978912604e-06
106457,炭疽菌,v,2.7810800978912604e-06
106461,分兵把守,v,2.7810800978912604e-06
106479,粗估,v,2.7810800978912604e-06
106483,堵心,v,2.7810800978912604e-06
106485,慎于,v,2.7810800978912604e-06
106487,足用,v,2.7810800978912604e-06
106489,穿住,v,2.7810800978912604e-06
106504,忘词,v,2.7810800978912604e-06
106513,摘选,v,2.7810800978912604e-06
106524,挤榨,v,2.7810800978912604e-06
106534,来下,v,2.7810800978912604e-06
106555,记协,v,2.7810800978912604e-06
106560,诵出,v,2.7810800978912604e-06
106565,浓睡,v,2.7810800978912604e-06
106573,难休,v,2.7810800978912604e-06
106574,圈住,v,2.7810800978912604e-06
106583,调赴,v,2.7810800978912604e-06
106588,渴想,v,2.7810800978912604e-06
106599,烤成,v,2.7810800978912604e-06
106602,触雷,v,2.7810800978912604e-06
106642,对映,v,2.7810800978912604e-06
106658,梳过,v,2.7810800978912604e-06
106659,究办,v,2.7810800978912604e-06
106669,悬隔,v,2.7810800978912604e-06
106677,调湿,v,2.7810800978912604e-06
106685,包赔,v,2.7810800978912604e-06
106690,手植,v,2.7810800978912604e-06
106699,抖起,v,2.7810800978912604e-06
106700,仿建,v,2.7810800978912604e-06
106719,辨义,v,2.7810800978912604e-06
106726,说白,v,2.7810800978912604e-06
106729,外抗,v,2.7810800978912604e-06
106749,稍知,v,2.7810800978912604e-06
106753,洗擦,v,2.7810800978912604e-06
106765,溜号,v,2.7810800978912604e-06
106771,书启,v,2.7810800978912604e-06
106774,怜才,v,2.7810800978912604e-06
106789,传不到,v,2.7810800978912604e-06
106844,提拨,v,2.7810800978912604e-06
106848,磨去,v,2.7810800978912604e-06
106883,儆戒,v,2.7810800978912604e-06
106891,侦控,v,2.7810800978912604e-06
106909,显位,v,2.7810800978912604e-06
106914,担当起来,v,2.7810800978912604e-06
106915,反拍,v,2.7810800978912604e-06
106918,批上,v,2.7810800978912604e-06
106920,承续,v,2.7810800978912604e-06
106925,开叉,v,2.7810800978912604e-06
106944,跳闸,v,2.7810800978912604e-06
106946,盗名,v,2.7810800978912604e-06
106955,别伤,v,2.7810800978912604e-06
106958,适有,v,2.7810800978912604e-06
106962,才纳,v,2.7810800978912604e-06
106963,开上去,v,2.7810800978912604e-06
106967,垮下去,v,2.7810800978912604e-06
106968,冷露,v,2.7810800978912604e-06
106975,擅改,v,2.7810800978912604e-06
106978,离退,v,2.7810800978912604e-06
106979,盗抢,v,2.7810800978912604e-06
106988,停有,v,2.7810800978912604e-06
106989,碰硬,v,2.7810800978912604e-06
106994,吃不出,v,2.7810800978912604e-06
107003,拆出,v,2.7810800978912604e-06
107009,贴过去,v,2.7810800978912604e-06
107016,坚赞,v,2.7810800978912604e-06
107018,玩儿完,v,2.7810800978912604e-06
107022,瞄准到,v,2.7810800978912604e-06
107025,叫冤,v,2.7810800978912604e-06
107037,刺透,v,2.7810800978912604e-06
107039,忌嘴,v,2.7810800978912604e-06
107048,得计,v,2.7810800978912604e-06
107053,阉掉,v,2.7810800978912604e-06
107071,开包,v,2.7810800978912604e-06
107080,贬职,v,2.7810800978912604e-06
107095,溜进去,v,2.7810800978912604e-06
107106,趴着睡,v,2.7810800978912604e-06
107137,吃得住,v,2.7810800978912604e-06
107138,执信,v,2.7810800978912604e-06
107140,当否,v,2.7810800978912604e-06
107143,做做饭,v,2.7810800978912604e-06
107150,归功,v,2.7810800978912604e-06
107156,套起,v,2.7810800978912604e-06
107167,横批,v,2.7810800978912604e-06
107179,摔交,v,2.7810800978912604e-06
107185,练起,v,2.7810800978912604e-06
107201,拉掉,v,2.7810800978912604e-06
107205,耽乐,v,2.7810800978912604e-06
107206,拼制,v,2.7810800978912604e-06
107210,摹绘,v,2.7810800978912604e-06
107211,寄过来,v,2.7810800978912604e-06
107239,遣词,v,2.7810800978912604e-06
107240,再赌,v,2.7810800978912604e-06
107245,准轨,v,2.7810800978912604e-06
107248,拌合,v,2.7810800978912604e-06
107254,恪尽,v,2.7810800978912604e-06
107265,口味淡,v,2.7810800978912604e-06
107275,读破,v,2.7810800978912604e-06
107291,启锚,v,2.7810800978912604e-06
107293,找不自在,v,2.7810800978912604e-06
107299,合领,v,2.7810800978912604e-06
107301,表扬信,v,2.7810800978912604e-06
107302,连署,v,2.7810800978912604e-06
107304,制锁,v,2.7810800978912604e-06
107312,预压,v,2.7810800978912604e-06
107313,上变,v,2.7810800978912604e-06
107323,爱恋着,v,2.7810800978912604e-06
107334,扔在脑后,v,2.7810800978912604e-06
107353,扮装,v,2.7810800978912604e-06
107363,摆荡,v,2.7810800978912604e-06
107381,照上去,v,2.7810800978912604e-06
107402,北绕,v,2.7810800978912604e-06
107422,例言,v,2.7810800978912604e-06
107430,横摆,v,2.7810800978912604e-06
107434,怕丢面子,v,2.7810800978912604e-06
107443,笔削,v,2.7810800978912604e-06
107459,开诚,v,2.7810800978912604e-06
107465,眷恋着,v,2.7810800978912604e-06
107466,献酒,v,2.7810800978912604e-06
107469,抠掉,v,2.7810800978912604e-06
107476,挂虑,v,2.7810800978912604e-06
107479,守约,v,2.7810800978912604e-06
107482,停不住,v,2.7810800978912604e-06
107503,品脱,v,2.7810800978912604e-06
107508,漂走,v,2.7810800978912604e-06
107513,冻硬,v,2.7810800978912604e-06
107517,扩到,v,2.7810800978912604e-06
107518,总该是,v,2.7810800978912604e-06
107524,升火,v,2.7810800978912604e-06
107525,欣逢,v,2.7810800978912604e-06
107531,漏进,v,2.7810800978912604e-06
107533,学满,v,2.7810800978912604e-06
107550,恣睢,v,2.7810800978912604e-06
107553,招怨,v,2.7810800978912604e-06
107558,排鼓,v,2.7810800978912604e-06
107563,求值,v,2.7810800978912604e-06
107573,坑骗,v,2.7810800978912604e-06
107580,招眼,v,2.7810800978912604e-06
107581,缴回,v,2.7810800978912604e-06
107582,赌瘾,v,2.7810800978912604e-06
107587,烦忧,v,2.7810800978912604e-06
107590,内助,v,2.7810800978912604e-06
107597,无绝,v,2.7810800978912604e-06
107598,壮怀,v,2.7810800978912604e-06
107599,白跑一趟,v,2.7810800978912604e-06
107600,扫倒,v,2.7810800978912604e-06
107602,凝定,v,2.7810800978912604e-06
107607,听装,v,2.7810800978912604e-06
107610,探照,v,2.7810800978912604e-06
107611,躲躲,v,2.7810800978912604e-06
107629,保供,v,2.7810800978912604e-06
107650,疏开,v,2.7810800978912604e-06
107654,整成,v,2.7810800978912604e-06
107656,唯唯喏喏,v,2.7810800978912604e-06
107663,加付,v,2.7810800978912604e-06
107677,捣衣,v,2.7810800978912604e-06
107682,翻寻,v,2.7810800978912604e-06
107683,绑紧,v,2.7810800978912604e-06
107692,肯切,v,2.7810800978912604e-06
107699,增印,v,2.7810800978912604e-06
107704,絮凝,v,2.7810800978912604e-06
107708,剖成,v,2.7810800978912604e-06
107715,畏惮,v,2.7810800978912604e-06
107721,破相,v,2.7810800978912604e-06
107726,无拘,v,2.7810800978912604e-06
107740,力能扛鼎,v,2.7810800978912604e-06
107742,插下,v,2.7810800978912604e-06
107748,打雪仗,v,2.7810800978912604e-06
107769,交映,v,2.7810800978912604e-06
107777,捍御,v,2.7810800978912604e-06
107788,谁主张,v,2.7810800978912604e-06
107796,避其锐气,v,2.7810800978912604e-06
107803,理过,v,2.7810800978912604e-06
107811,选成,v,2.7810800978912604e-06
107830,少惹,v,2.7810800978912604e-06
107834,想唱,v,2.7810800978912604e-06
107836,借好,v,2.7810800978912604e-06
107854,没毒,v,2.7810800978912604e-06
107856,成命,v,2.7810800978912604e-06
107870,满当当,v,2.7810800978912604e-06
107877,分好,v,2.7810800978912604e-06
107890,能取,v,2.7810800978912604e-06
107893,报之以,v,2.7810800978912604e-06
107898,总合,v,2.7810800978912604e-06
107900,矫枉,v,2.7810800978912604e-06
107912,利比,v,2.7810800978912604e-06
107914,成诵,v,2.7810800978912604e-06
107917,踩坏,v,2.7810800978912604e-06
107920,袒胸,v,2.7810800978912604e-06
107923,过死,v,2.7810800978912604e-06
107925,跑反,v,2.7810800978912604e-06
107927,还下,v,2.7810800978912604e-06
107940,规复,v,2.7810800978912604e-06
107944,该署,v,2.7810800978912604e-06
107955,疑猜,v,2.7810800978912604e-06
107986,指指戳戳,v,2.7810800978912604e-06
108010,匿藏,v,2.7810800978912604e-06
108016,未准,v,2.7810800978912604e-06
108018,争吃,v,2.7810800978912604e-06
108022,每具,v,2.7810800978912604e-06
108042,多着,v,2.7185849564146884e-06
108043,编过,v,2.7185849564146884e-06
108060,搞通,v,2.7185849564146884e-06
108064,端纳,v,2.7185849564146884e-06
108065,依循,v,2.7185849564146884e-06
108085,连进,v,2.7185849564146884e-06
108088,安布,v,2.7185849564146884e-06
108119,颁赠,v,2.7185849564146884e-06
108123,加贺,v,2.7185849564146884e-06
108125,换上来,v,2.7185849564146884e-06
108131,帮教,v,2.7185849564146884e-06
108136,拨出去,v,2.7185849564146884e-06
108139,封关,v,2.7185849564146884e-06
108147,流盼,v,2.7185849564146884e-06
108149,哀泣,v,2.7185849564146884e-06
108177,危乎,v,2.7185849564146884e-06
108196,薰香,v,2.7185849564146884e-06
108209,完戏,v,2.7185849564146884e-06
108222,漫道,v,2.7185849564146884e-06
108226,踢脚,v,2.7185849564146884e-06
108228,咳得,v,2.7185849564146884e-06
108230,勾上,v,2.7185849564146884e-06
108235,吐芽,v,2.7185849564146884e-06
108243,封诰,v,2.7185849564146884e-06
108259,留芳,v,2.7185849564146884e-06
108266,踩水,v,2.7185849564146884e-06
108280,黏住,v,2.7185849564146884e-06
108292,私占,v,2.7185849564146884e-06
108294,违碍,v,2.7185849564146884e-06
108296,疏运,v,2.7185849564146884e-06
108300,湿度计,v,2.7185849564146884e-06
108302,夷灭,v,2.7185849564146884e-06
108303,骗去,v,2.7185849564146884e-06
108309,贱买,v,2.7185849564146884e-06
108321,俯看,v,2.7185849564146884e-06
108329,加略,v,2.7185849564146884e-06
108336,若续,v,2.7185849564146884e-06
108353,陪不是,v,2.7185849564146884e-06
108358,殊胜,v,2.7185849564146884e-06
108383,外转,v,2.7185849564146884e-06
108388,遮上,v,2.7185849564146884e-06
108392,关有,v,2.7185849564146884e-06
108393,畅行,v,2.7185849564146884e-06
108405,吓呆,v,2.7185849564146884e-06
108408,引咎,v,2.7185849564146884e-06
108409,拼下,v,2.7185849564146884e-06
108412,呈献给,v,2.7185849564146884e-06
108415,贴钱,v,2.7185849564146884e-06
108416,踏脚,v,2.7185849564146884e-06
108419,堵到,v,2.7185849564146884e-06
108421,灭尽,v,2.7185849564146884e-06
108434,拖斗,v,2.7185849564146884e-06
108463,打呼,v,2.7185849564146884e-06
108465,瞎掉,v,2.7185849564146884e-06
108479,没消,v,2.7185849564146884e-06
108484,怨怼,v,2.7185849564146884e-06
108486,变招,v,2.7185849564146884e-06
108488,叠印,v,2.7185849564146884e-06
108491,飘溢,v,2.7185849564146884e-06
108493,拍动,v,2.7185849564146884e-06
108497,别谈,v,2.7185849564146884e-06
108498,闪腰,v,2.7185849564146884e-06
108499,堆集,v,2.7185849564146884e-06
108501,飞洒,v,2.7185849564146884e-06
108509,打瞎,v,2.7185849564146884e-06
108515,拆船,v,2.7185849564146884e-06
108518,赔出,v,2.7185849564146884e-06
108522,刺下,v,2.7185849564146884e-06
108524,笑醒,v,2.7185849564146884e-06
108531,吸储,v,2.7185849564146884e-06
108543,搭钩,v,2.7185849564146884e-06
108547,淫亵,v,2.7185849564146884e-06
108551,打沉,v,2.7185849564146884e-06
108552,找岔子,v,2.7185849564146884e-06
108572,恍悟,v,2.7185849564146884e-06
108583,骄兵悍将,v,2.7185849564146884e-06
108591,搭出,v,2.7185849564146884e-06
108596,喧噪,v,2.7185849564146884e-06
108598,糟塌,v,2.7185849564146884e-06
108600,钻开,v,2.7185849564146884e-06
108604,颁授,v,2.7185849564146884e-06
108614,祭服,v,2.7185849564146884e-06
108622,绷直,v,2.7185849564146884e-06
108624,编制成,v,2.7185849564146884e-06
108641,撞头,v,2.7185849564146884e-06
108642,戳伤,v,2.7185849564146884e-06
108651,守丧,v,2.7185849564146884e-06
108664,套进去,v,2.7185849564146884e-06
108671,急煞,v,2.7185849564146884e-06
108677,揭短,v,2.7185849564146884e-06
108679,掉皮,v,2.7185849564146884e-06
108686,教出,v,2.7185849564146884e-06
108694,振颤,v,2.7185849564146884e-06
108716,休班,v,2.7185849564146884e-06
108735,找上来,v,2.7185849564146884e-06
108739,鸣啭,v,2.7185849564146884e-06
108748,启运,v,2.7185849564146884e-06
108757,守身,v,2.7185849564146884e-06
108759,死撑,v,2.7185849564146884e-06
108780,开胃酒,v,2.7185849564146884e-06
108789,帮佣,v,2.7185849564146884e-06
108793,跳转,v,2.7185849564146884e-06
108794,可投,v,2.7185849564146884e-06
108801,赶起来,v,2.7185849564146884e-06
108817,堆存,v,2.7185849564146884e-06
108830,喂乳,v,2.7185849564146884e-06
108833,节省下,v,2.7185849564146884e-06
108839,打穿,v,2.7185849564146884e-06
108843,受有,v,2.7185849564146884e-06
108850,催迫,v,2.7185849564146884e-06
108855,熬出头,v,2.7185849564146884e-06
108860,罔极,v,2.7185849564146884e-06
108863,别搞,v,2.7185849564146884e-06
108865,爬越,v,2.7185849564146884e-06
108867,祈年,v,2.7185849564146884e-06
108883,开冻,v,2.7185849564146884e-06
108887,铩羽,v,2.7185849564146884e-06
108890,征纳,v,2.7185849564146884e-06
108891,通为,v,2.7185849564146884e-06
108893,摘登,v,2.7185849564146884e-06
108894,笼养,v,2.7185849564146884e-06
108896,没吸,v,2.7185849564146884e-06
108897,退休费,v,2.7185849564146884e-06
108898,没味,v,2.7185849564146884e-06
108904,插上来,v,2.7185849564146884e-06
108917,吃客,v,2.7185849564146884e-06
108918,另存,v,2.7185849564146884e-06
108919,共贺,v,2.7185849564146884e-06
108922,隐血,v,2.7185849564146884e-06
108923,伴送,v,2.7185849564146884e-06
108927,吃准,v,2.7185849564146884e-06
108929,盛起,v,2.7185849564146884e-06
108936,没油,v,2.7185849564146884e-06
108938,插上去,v,2.7185849564146884e-06
108944,横滚,v,2.7185849564146884e-06
108947,搬上来,v,2.7185849564146884e-06
108949,吞进去,v,2.7185849564146884e-06
108953,调香,v,2.7185849564146884e-06
108959,逼紧,v,2.7185849564146884e-06
108960,更臻,v,2.7185849564146884e-06
108963,隐避,v,2.7185849564146884e-06
108974,嫁到,v,2.7185849564146884e-06
108981,震感,v,2.7185849564146884e-06
108985,迳自,v,2.7185849564146884e-06
108989,垂注,v,2.7185849564146884e-06
108992,拓开,v,2.7185849564146884e-06
109002,查照,v,2.7185849564146884e-06
109026,提任,v,2.7185849564146884e-06
109049,折起来,v,2.7185849564146884e-06
109063,看上眼,v,2.7185849564146884e-06
109070,租出,v,2.7185849564146884e-06
109076,呛水,v,2.7185849564146884e-06
109087,肯于,v,2.7185849564146884e-06
109095,孰能,v,2.7185849564146884e-06
109109,隆化,v,2.7185849564146884e-06
109113,吸汗,v,2.7185849564146884e-06
109119,免烫,v,2.7185849564146884e-06
109120,互谅,v,2.7185849564146884e-06
109124,连起,v,2.7185849564146884e-06
109128,填上去,v,2.7185849564146884e-06
109130,夸示,v,2.7185849564146884e-06
109133,上略,v,2.7185849564146884e-06
109134,靠上去,v,2.7185849564146884e-06
109141,擦起,v,2.7185849564146884e-06
109150,导播,v,2.7185849564146884e-06
109152,谏言,v,2.7185849564146884e-06
109160,胜得,v,2.7185849564146884e-06
109167,搔头,v,2.7185849564146884e-06
109171,兼差,v,2.7185849564146884e-06
109176,急变,v,2.7185849564146884e-06
109187,争办,v,2.7185849564146884e-06
109192,助虐,v,2.7185849564146884e-06
109202,扯下去,v,2.7185849564146884e-06
109228,带向,v,2.7185849564146884e-06
109241,阻难,v,2.7185849564146884e-06
109290,寻迹,v,2.7185849564146884e-06
109292,擒敌,v,2.7185849564146884e-06
109309,略述,v,2.7185849564146884e-06
109311,梳起来,v,2.7185849564146884e-06
109328,退股,v,2.7185849564146884e-06
109335,衔泥,v,2.7185849564146884e-06
109341,弄碎,v,2.7185849564146884e-06
109346,敢写,v,2.7185849564146884e-06
109347,护肘,v,2.7185849564146884e-06
109375,插接,v,2.7185849564146884e-06
109376,访贤,v,2.7185849564146884e-06
109388,遣怀,v,2.7185849564146884e-06
109397,偏疼,v,2.7185849564146884e-06
109404,浇愁,v,2.7185849564146884e-06
109419,殴斗,v,2.7185849564146884e-06
109426,翻掉,v,2.7185849564146884e-06
109433,犟劲,v,2.7185849564146884e-06
109444,未交,v,2.7185849564146884e-06
109446,述异记,v,2.7185849564146884e-06
109448,逐臭,v,2.7185849564146884e-06
109466,强娶,v,2.7185849564146884e-06
109471,解押,v,2.7185849564146884e-06
109492,垫钱,v,2.7185849564146884e-06
109499,难赚,v,2.7185849564146884e-06
109505,窜扰,v,2.7185849564146884e-06
109512,妄断,v,2.7185849564146884e-06
109516,被窃,v,2.7185849564146884e-06
109531,罚得,v,2.7185849564146884e-06
109535,盘发,v,2.7185849564146884e-06
109549,接好,v,2.7185849564146884e-06
109554,告戒,v,2.7185849564146884e-06
